"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS11310",123152.816325092,0.985599176415883,0.64364222394665,1.5312842131028,0.125699165507184,0.244146456081261
"CAETHG_RS11315",1.97872070251266,2.28886153934142,1.30959590584835,1.74776167909497,0.0805053034940904,0.172369024925409
"CAETHG_RS11320",1.11438886367245,-0.580492168647756,1.16496674772114,-0.498290762189813,0.618279118026791,0.752363746032602
"CAETHG_RS11385",50.046548049297,-2.03888598704146,0.750419966797411,-2.71699325344829,0.00658779505405264,0.0316841571647294
"CAETHG_RS11390",45496.4088562177,0.700256765610792,0.624073218878948,1.12207469320458,0.261830682881157,0.435511447895604
"CAETHG_RS11395",16.6387999677738,0.273757444354106,0.821958159820379,0.333055206135954,0.739092611170827,0.827149505669757
"CAETHG_RS11405",1.49847456614338,-0.523228764625061,0.831130718867816,-0.629538474209946,0.528996588735451,0.68498276233693
"CAETHG_RS11980",53.3150883525536,-0.33538839557473,0.281367061315096,-1.1919959429762,0.233262836056558,0.406199076581248
"CAETHG_RS11985",19.3291609495654,-0.841737103465328,0.42012617025996,-2.0035340882109,0.0451199925086367,0.142409976355385
"CAETHG_RS11990",61.2117077378407,-1.00947280924247,0.231969624916612,-4.35174566327531,1.35057880079175e-05,0.000272816917759934
"CAETHG_RS11995",39.1014958758392,-1.01536340113414,0.248584940227539,-4.08457326580096,4.41578923767326e-05,0.000637135304292856
"CAETHG_RS12000",36.5996075038973,-1.69318046815326,0.248103133754305,-6.82450254671109,8.82305091591746e-12,2.97042714169221e-10
"CAETHG_RS12105",107.981832812234,-0.880511813465415,0.295812522175187,-2.97658735671762,0.00291476029801449,0.0173171052999684
"CAETHG_RS13785",1525.80055512121,0.902265745554935,0.470813044288979,1.916399208772,0.0553143014622287,0.151849905806443
"CAETHG_RS13790",1.4381395215816,0.46045462265228,1.30984539867839,0.351533565042769,0.725188095961553,0.827149505669757
"CAETHG_RS13795",121.713633314864,0.700916394229478,0.374951117413042,1.86935406157853,0.0615735713359215,0.154522005166301
"CAETHG_RS13800",36168.3589822832,2.16206371956282,0.683094669745812,3.16510114237511,0.00155029050851174,0.0104386227573124
"CAETHG_RS13825",3.81120904053144,0.635191839785797,0.951019146219992,0.667906468876561,0.504193297871136,0.670046356381378
"CAETHG_RS13830",39.7693456972374,-3.49394412050605,0.419835792820632,-8.32216828639663,8.63685658041907e-17,8.72322514622326e-15
"CAETHG_RS13930",181.559113688201,0.143081644498806,0.361095710853619,0.396242990980328,0.691925779052133,0.812610507956575
"CAETHG_RS13935",3.68469025071012,1.48412027322525,0.760117174301184,1.9524888048868,0.0508801988141032,0.151144120006601
"CAETHG_RS13940",4.92128431990028,0.167543256860316,0.684639810718321,0.244717374358541,0.806675274222914,0.857623186279098
"CAETHG_RS13945",4772.87059925615,1.26527544174109,0.878774096191299,1.43981877393169,0.14991867822577,0.285694084920807
"CAETHG_RS13950",2.13237506204444,-1.63524480459843,1.20875097881914,-1.35283845328998,0.176107245143364,0.325833465227449
"CAETHG_RS13955",4.1746857268457,0.278417549097099,0.888348711304205,0.313410202045938,0.753969034278267,0.827726874588098
"CAETHG_RS14160",12942.4400494804,-0.255660369407103,0.693152758863247,-0.36883697877273,0.712249239886216,0.826864060097792
"CAETHG_RS14415",82.5400037203498,0.216961040091764,0.204822729671404,1.05926251661538,0.289480240620026,0.456836004728478
"CAETHG_RS14810",76782.1438627325,0.721585145177631,0.181039573049989,3.98578682561512,6.72568760204675e-05,0.000846761652142988
"CAETHG_RS18175",14.6482589670264,-1.90385581907978,0.490851829216509,-3.87867724180369,0.000105025991273513,0.00106076251186248
"CAETHG_RS18180",570.018059355493,0.815399000149508,0.33017881995972,2.46956785492474,0.0135276360277006,0.052549663030683
"CAETHG_RS18185",50168.1267668285,0.58318674995912,0.316517374165054,1.84251102012178,0.0654004360644766,0.154522005166301
"CAETHG_RS18190",4.76132142820481,-0.567702304331878,1.02443004749798,-0.554164050262296,0.579466578948276,0.722544746589825
