"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS11395",16.6387999677738,0.854357234359318,0.890927070233486,0.95895305340247,0.337582396093066,0.832190291894085
"CAETHG_RS11405",1.49847456614338,1.55487054554138,1.64271643706614,0.946524007709055,0.343881383098015,0.832190291894085
"CAETHG_RS11980",53.3150883525536,0.562703123065197,0.341871594629556,1.64594874773065,0.0997743114083999,0.594481506909521
"CAETHG_RS11985",19.3291609495654,0.203176799936035,0.507016530196465,0.400730129759884,0.688618825369626,0.902345044035632
"CAETHG_RS11990",61.2117077378407,-0.266314793111468,0.269089227754356,-0.989689536567325,0.322325890876747,0.832190291894085
"CAETHG_RS11995",39.1014958758392,0.224569259351528,0.275841857237813,0.814123213932391,0.41557436843721,0.832190291894085
"CAETHG_RS12000",36.5996075038973,0.180840567651813,0.292611184853078,0.618023428402485,0.536559895111959,0.860199196925522
"CAETHG_RS12105",107.981832812234,0.339864717475749,0.332539680972706,1.022027556175,0.306767858353556,0.832190291894085
"CAETHG_RS13785",1525.80055512121,-0.302903043216741,0.526325974464171,-0.575504645244067,0.56495004993875,0.864544773391117
"CAETHG_RS13790",1.4381395215816,0.184253099029417,1.71017247920982,0.107739483162862,0.914202348752395,0.942188134938693
"CAETHG_RS13795",121.713633314864,-0.0682426592536713,0.418788855659403,-0.162952424190515,0.870555893875146,0.935384524270104
"CAETHG_RS13800",36168.3589822832,0.182970637509615,0.763730186336484,0.239574971348588,0.810659769734887,0.927323790164454
"CAETHG_RS13825",3.81120904053144,0.708038365199021,1.08301377977575,0.653766718781389,0.51326211137071,0.860199196925522
"CAETHG_RS13830",39.7693456972374,0.741201435669681,0.455858465427772,1.62594641074428,0.103961055924395,0.594481506909521
"CAETHG_RS13930",181.559113688201,-0.261050136003724,0.402988856397718,-0.647784999161584,0.517124019004472,0.860199196925522
"CAETHG_RS13935",3.68469025071012,-0.445253398380392,1.09751735851316,-0.405691440710869,0.684969332090673,0.902345044035632
"CAETHG_RS13940",4.92128431990028,0.63583484868194,0.751739016031918,0.845818608748309,0.39765394274609,0.832190291894085
"CAETHG_RS13945",4772.87059925615,-0.20952135384735,0.982421687604557,-0.213270285551439,0.831116149078858,0.927323790164454
"CAETHG_RS13950",2.13237506204444,-0.254953703989229,0.867556340496474,-0.293875673645964,0.768852907364106,0.907929531371546
"CAETHG_RS13955",4.1746857268457,0.761583474378781,0.90718763742814,0.839499396770723,0.401189127565813,0.832190291894085
"CAETHG_RS14160",12942.4400494804,2.70664494338628,0.775121678242979,3.49189684582376,0.000479603428910515,0.0161466487733207
"CAETHG_RS14415",82.5400037203498,1.49946241365875,0.269197356325474,5.57012310271659,2.54559412139239e-08,2.57105006260632e-06
"CAETHG_RS14810",76782.1438627325,-0.0232843217910792,0.202414858405308,-0.115032670894424,0.908419226294152,0.942188134938693
"CAETHG_RS18175",14.6482589670264,0.653501007053422,0.491121602572163,1.33062973331009,0.18331087400618,0.68816627746346
"CAETHG_RS18180",570.018059355493,-0.313884656476526,0.369762549015008,-0.848881687214315,0.39594712982039,0.832190291894085
"CAETHG_RS18185",50168.1267668285,-0.302565626554362,0.353879059655589,-0.854997260501461,0.392552664350939,0.832190291894085
"CAETHG_RS18190",4.76132142820481,-0.582956461308021,1.15027762673857,-0.506796314000215,0.612297742905688,0.879086895966526
